text,state
"Indignada!! Soy cliente de ustedes, uno que va saliendo de su garage me choca porque se le va el auto, asiq me hunde la puerta de atrás y resulta q según ustedes yo lo choque a el",0.0
UN DESASTRE Son de lo peor!!!!!!,0.0
Quiero que me paguen el accidente con uno de sus asegurados,0.0
son tan poco serios dejan mucho que desear.,0.0
Me canso de llamar y esperar un llamado de ustedes. Espero que por aca al menos me den una respuesta!!!!,0.0
una porqueria es mala atencion.  no entiendo como hay gente que les paga un seguro,0.0
que compañia impresentable!!!! hay que denunciarlos!!,0.0
"me siento estafada. muy lamentable, compañia para nada recomendable",0.0
aumentan cuando quieren y no avisan son chorros!!!!,0.0
"Me parece una compañía más,que solo quiere cobrar su póliza y no preocuparse de los asegurados.",0.0
"No logro que me atiendan,hice un reclamo número 1065/40,y todavía no obtuve respuesta,por favor háganse cargo y autoricen la reparación del daño",0.0
Yo les voy a iniciar acciones legales a quien correspondan por daños y perjuicio,0.0
"Una aseguradora pésima, estoy esperando la grúa hace más de 4 horas y no saben cuando la van a mandar.",0.0
Yo estoy esperando que me PAGUEN desde el 2002!! Es una falta de respeto!!,0.0
Un desastre impresentables me chocaron el auto hace 5 meses. Y no quieren pagarlo. El clease fallo a mi favor.todavía espero el arreglo. Son unos chantas,0.0
"Último mes que pago esta basura,",0.0
Para los que se quieran suscribir a este seguro mediocre no se los recomiendo,0.0
"Son unos hdrmp, mediocres. Ya les estoy poniendo un abogado.",0.0
"la peor compañía de seguros del país, muy mala atención del personal a los asociados, 36 hs para servicio de gruas",0.0
La peor compañia del mercado asegurador!!! no brindan respuesta!!!,0.0
Una mentira atrás de otra. Me veré obligado a accionar judicialmente.,0.0
"PÉSIMA EXPERIENCIA! En febrero realice la denuncia de un siniestro, estamos en ABRIL y no tengo respuesta.",0.0
"Son un desastre, no hicieron ni siquiera un careo entre las partes, me ofrecieron una suma ridicula que magicamente se cuadruplico a la semana",0.0
Estoy cursando una demanda para que se hagan cargo de lo que corresponde. No se la recomiendo ni mis enemigos!!!!,0.0
"es una empresa sin ESCRUPULOS PARA MENTIR Y ROBAR cambian las declaraciones de sus asegurados, realmente son unos ESTAFADORES",0.0
lA PAGINA DE RECLAMOS NO FUNCIONA Y NADIE TE ATIENDE SI SOS RECLAMANTE,0.0
"Mala atencion en la sucursal de Irigoyen, te discuten todo, y mas de hora y media sin que me atiendan por telefono
",0.0
"tuve 9 horas de espera por la noche para una mujer sola, no es razonable.",0.0
van a ser dos meses que me cayó piedra y todavia no tengo ninguna respuesta de la empresa de seguro...una VERGUENZA,0.0
"es una empresa sin ESCRUPULOS PARA MENTIR Y ROBAR cambian las declaraciones de sus asegurados, realmente son unos ESTAFADORES, ",0.0
pesimo servicio .. más de 2 meses y mí auto sigue en la puerta de mí casa...(acumulando daños.) lo único rápido que hacen es cobrar ..,0.0
son una compañía que estafa a la gente tanto asegurada por ellos como no,0.0
"me ofrecen menos de la mitad del valor del arreglo, lo que va a generar que junto con la SUP. de seguros le inicié acciones legales a la compañía y al asegurado si no me pagan,",0.0
Mas de 3 horas esperando una grua para que llamen e informen que ni hay disponibilidad!! una burla,0.0
un desastre de seguro! no sirve ni para lo mas minimo!,0.0
Aseguran a colectivos y si te chocan no te pagan. son estafadores,0.0
"desconforme con la atención , no me brindan respuesta . hace 5 meses continúo con el reclamo !",0.0
realmente desastroso y vergonzoso una porqueria de servicio,0.0
"Pésimo nefasto servicio que dan ...nunca se hacen responsables , ladrones es lo que son , defraudadores de gente trabajadora buitres hienas carroñeros",0.0
Arrepentido de haber contratado sus servicios,0.0
"Estoy muy molesto con la atención que brindan,",0.0
Definitivamente tienen un servicio pésimo hace 3 meses tuve un siniestro y es hora que no pueden entregar mi auto,0.0
Estoy que reviento de coraje por la inútil atención ,0.0
La verdad esta empresa tiene un mal servicio te dan teléfonos falsos sus ejecutivos son muy groseros,0.0
la verdad tienen un mal servicio de la escala del 1 al 10 yo les doy 0 no se los recomiendo a nadie,0.0
EL SEGUIMIENTO DE PARTE DE SU SUCURSAL DE TLALNEPANTLA NEFASTO. ,0.0
tuve un accidente en enero y estamos en mayo y sin respuesta ,0.0
Lastima que su personal sea pésimo y grosero,0.0
Un servicio pésimo es poco desde el 8 de febrero 2020 no me han podido pagar mi daño,0.0
pésimo servicio y más cuando usas sus líneas telefónicas para insultarnos,0.0
Estoy sumamente molesto por el servicio que me dieron. Pesimo servicio no lo recomiendo para nada,0.0
su servicio de atención al cliente es pésimo,0.0
"No cometan el grave error de contratar seguros con esta compañía, son los peores",0.0
llevo 4 días intentando tener respuesta de un siniestro y nadie me puede responder ni comunicar con el area correcta,0.0
"pésimo servicio nadie sabe resolverte, estuve marcando desde el viernes hasta que conseguí el teléfono de una persona en particular y solo em responden salimos a comer",0.0
pésima aseguradora!!!,0.0
cero atención al cliente.,0.0
"Son los peores, miren a su personal, pegando a los autos y comportándose como un psicópatas.",0.0
Muy mal servicio. Tuve un siniestro en el que una persona chocó mi auto y mi ajustador de HDI en lugar de ver por mis intereses solo me perjudicó,0.0
"Alguien sabe como se denuncia el incumplimiento y desatencion dE HDI, ante qur instancias,?",0.0
Que mal servicio tienen!! de verdad pueden hacerse cargo.. el teléfono esta de adorno? Pésimo!!,0.0
"Igual pésima experiencia, mi auto tardaron casi 3 meses en devolvermelo",0.0
PESIMO MUY MALA EXPERIENCIA NO PONGAN EN RIESGO SU PATRIMONIO,0.0
para pagar deducible no responden nunca ,0.0
Tengo 6 meses esperando el pago de mi vehículo. Me atendieron Hugo Polo y Perla García de HDI Universidad en monterrey. Pésimo servicio.,0.0
"Pesimo servicio, me dejaron tirado e la autopista mexico queretaro en coyotepec , dos horas y nunca llego el ajustador ni la grua",0.0
Veo que no somos los únicos que tenemos pésimo servicio de su parte,0.0
Tanto que paga mi mamá por el seguro para este servicio de la patada!,0.0
Muy mal servicio. Tuve un siniestro en el que una persona chocó mi auto y mi ajustador de HDI en lugar de ver por mis intereses solo me perjudicó,0.0
"Que mala atencion tienen .. pesimo trato , tengo 2 meses y no me solucionan mi problema.. el responsable javier oviedo y la oficina de acapulco son nefastas.",0.0
"Pésimo servicio, tengo un problema hace mes y medio y no dan seguimiento, he mandado 3 correos solicitando su apoyo y al día de hoy nadie los atiende",0.0
"no compren con HDI Seguros Celaya, te dan largas en todos los niveles, llevo 8 meses con un siniestro y aún no lo soluciona",0.0
"HDI deja mucho que desear como compañía de seguros, mi vehículo ya tiene más de un mes en taller y aún no me lo pueden entregar, se excusan de que no es culpa de ellos sino del proveedor por no tener las piezas",0.0
Tienen una pésima atención y un mal servicio,0.0
"Tengo 4 meses esperando una respuesta de HDI por el robo de mi vehículo, y no hay manera",0.0
"Última vez que contrato o recomiendo, yo contrate por recomendación de un conocido, pero veo que fue una pésima decisión.",0.0
" NUNCA LOS RECOMENDARÍA PARA CONTRATAR SUS SERVICIOS, JAMÁS!",0.0
Este seguro es un incumplimiento en toda la extensión de la palabra. ,0.0
nadie me da una respuesta que pésima atención tienen!,0.0
"La peor empresa del México en materia de Seguros""",0.0
 Resuelvan a los que los contratan No dan seguimiento de nada,0.0
Dicen comuníquese y puras grabadoras y cuando contestan te van pasando de extensión en extensión y ahí te dejan hasta q se corta la llamada,0.0
" Pésimo servicio, no recomendable, ni ellos mismos saben dónde está mi carro y se supone que ya tengo volante de admisión,",0.0
"Están mal, pago un seguro con módulo está de auto sustituto y termino a pie, no realizan checop de los carros asegurados, te envían agencia que no lo hacen,",0.0
" pasaron en un año de ser un buena opción a ser la pésima aseguradora. Qué feo que no respondan por sus clientes
",0.0
"Cero recomendado, no ve por la seguridad de sus clientes en situaciones graves ",0.0
Decepcionada de contratar este seguro. Ya quiero cancelar,0.0
"Pésimo servicio tanto en oficinas, el supervisor y su atención telefónica. No dan seguimiento ni cumplen con su trabajo.",0.0
cancele mis pólizas con ellos. Pésimo servicio.,0.0
"nunca contrates con HDI seguros, a menos que solo quieras perder tu dinero",0.0
Horrible servicio de atención al cliente. Pésima aseguradora.,0.0
"Ajustadores nefastos y groceros no resuelven, no orientan adecuadamente y se ponen majadero con el cliente.",0.0
"Su servicio a clientes es muy deficiente y es basico para su funcionalidad, ",0.0
No contraten este seguro,0.0
contesten los telefonos,0.0
Atiendan el telefono !!,0.0
No responden por ningun medio son unos ineficientes,0.0
"Pésimo seguro... completamente inútil, por eso no dejan que uno escriba en su muro ya que serían puras quejas lo que tendrían",0.0
" llevo dos días tratando de comunicarme con alguien que me cotice un seguro, y solo me pasan de teléfono en teléfono y y me dejan esperando y cuelgan...",0.0
En situaciones graves no responden,0.0
NO CONTRATEN HDI.... Malísimos! Llevo más de año y medio esperando el reembolso de mi deducible por un siniestro que no me tuve la culpa. Pésimos sus abogados,0.0
"¡Ni se les ocurra contratarlos! ¡Tienen pésimo servicio! Llevo un año esperando mi reembolso por un siniestro que ni culpa tuve, cambian de abogados y no se les notifica, ",0.0
"Pésimo servicio, muy lentos y nunca te hablan con la verdad",0.0
"Pésimo servicio, y atención de la gerente de HDI pto Vallarta ""Cecilia Meléndez"" y sus empleados. Jamás vuelvo a contratar este seguro",0.0
Si en verdad una pésima atención por parte de el ajustador además buscan siempre que tu pierdas y que pagues. Donde está el apoyo? PÉSIMO SERVICIO,0.0
"Puse mi queja y nada más nunca procedió, nunca me hablaron para ver qué tal me había parecido el servicio y atención de sus empleados. Todos son igual, se tapan entre ellos",0.0
"PÉSIMO servicio por parte de la aseguradora ni como recomendarlos, no contestan y si lo hacen te pasan de extensión en extensión nadie sabe darte una respuesta.",0.0
"donde puedo poner una queja, ya que desde octubre que tuve un percance y es fecha que no me resuelven la situación,",0.0
hablo y hablo por teléfono y me dejan mucho tiempo esperando y al final no me resuelven,0.0
De humanos no tienen nada! Son negligentes! ,0.0
Tenemos pésima experiencia con ustedes,0.0
no me resuelven nada disen que porque no an liberado el pago creo que ya es mucho tiempo que mal servicio,0.0
Pésimo servicio horrible experiencia te venden coberturas que no respetan gente que está en otro estado de la República hace las valuación no utilicen los servicios de está compañía,0.0
" pésimo servicio enserio no contraten no contestan las llamadas en oficinas ni en el 800, su personal tiene malos tratos a los clientes",0.0
"No contraten este seguro, hacen todo para no pagar nunca!",0.0
 más de dos meses y no me responden,0.0
"Muy mal Servicio , pésima atención por parte de esta aseguradora",0.0
Pesima compañia no paga a sus clientes cuando causan daños a teceros. No les crean,0.0
NUNCA contraten estos seguros!! Buscan la forma de no hacerse responsables.,0.0
Mala experiencia con el seguro,0.0
pésimo el servicio tiene una semana q me traen dando vueltas a lo tonto y el taller no quiere repararme el golpe que no procedió y la q me golpeo y yo tenemos el seguro en hdi,0.0
No compren nada de seguro en esta compañia son unos irresponsables no te dan reapuesta cofiable solo te llevan de una explicacion a otra y no te solucion confiable,0.0
no recomiendo asegurar su carro con este seguro IRERESPONSABLES,0.0
"Tuve un percance,un choque por alcance el 16 de septiembre del presente año, y hasta la fecha no me han resuelto.",0.0
no lo vuelvo a contratar no se los recomiendo,0.0
No recomiendo la aseguradora tiene pésimos abogados y la atención es muy mala no te ayudan ni orientan en nada,0.0
"como servicio al cliente están pésimos,",0.0
"No cumple con sus obligaciones contractuales, el servicio es deficiente. No contraten seguros de HDI",0.0
Muy mal servicio,0.0
"De las peores aseguradoras del país, no cumplen con sus contratos,violan cláusulas,empleados sumamente groseros,próximamente haré un reportaje sobre aseguradoras y ustedes están en la lista de las 5 peores",0.0
"Quiero dar de baja mi póliza de hogar, he llamado por teléfono, me han pasado con dos operadores, digo todos los datos y me indican que tengo que ir a una oficina físicamente para hacerlo real",0.0
Pésimo pago durante 15 años seguro de accidentes tengo uno y no me cubre absolutamente nada una vergüenza,0.0
Son impresentables! Cuando hay problemas nunca responden y hacen la vista gorda!! hijos de puta respondan!,0.0
NO SABES LO QUE ES MAPFRE HASTA QUE NO LOS NECESITAS Y NO RESPONDEN... NO CONTRATES CON ELLOS!!!!!,0.0
Servicio Seguro Hogar nefasto. Asistencias a hogar incluidas en la póliza son un engaño por el que incrementan el coste de la póliza,0.0
 Me doy de baja de su póliza YA. Unos sinvergüenzas es lo que son,0.0
"El peor seguro de todos, en mi caso he caído 2 veces en la trampa pero no vuelvo a contratar ningún seguro con estos sinvergüenzas,",0.0
"La peor compañía del mundo, lo único que tienes seguro es el pago del recibo.",0.0
"malos no, pésimos, decepcionantes",0.0
"Putísima mie*da con lacito de oro, no la recomiendo a nadie, teniendo un seguro de perro, amplíe pagando los gastos veterinarios, y ahora a la hora de la verdad voy al veterinario y me dicen que no me lo pasa porque solo es accidente",0.0
Realmente penoso servicio de hogar después de casi dos meses aluden problemas,0.0
"Es penoso en cuanto pueda me lo quito, todo va de lujo mientras no lo utilices, pero soluciones ninguna es nefasto total.",0.0
Peor compañía de seguros-vida no creo que exista,0.0
de las mas caras del mercado y peor servicio cuando de verdad hace falta. no tires tu dinero.,0.0
"Muy mal servicio, esta es la peor empresa que hay, tuve un percance con un cristal y me han tenido días sin poder resolver el tema, la peor aseguradora que existe, hay que demandar a estos estafadores
",0.0
Los hijos de puta de Mapfre me estafaron dos millones y medio en el año,0.0
"La atención al cliente es pésima, no saben ni como solucionar un siniestro. Lo llevan varios, y cada uno dicen cosas distintas. No buscan buenas soluciones,",0.0
Negligentes y estafadores!!,0.0
PÉSIMA PÓLIZA DE HOGAR E INCOMPETENCIA,0.0
"Es la peor aseguradora que me he encontrado, nunca te resuelven nada y para cancelar es un dolor de muelas, si pueden nunca la contraten",0.0
 solo atienden a resoluciones judiciales que les condenan a pagar.,0.0
"Únicamente buscan su beneficio, no arreglar el problema de su cliente",0.0
"Evitar a toda costa, después de asegurar que se hacen cargo de un siniestro dicen que no van a pagar. Estafa",0.0
" La PEOR compañía de este país,la más tacaña y pesetera. ",0.0
me di de baja de todos los seguros que tenía con ellos.,0.0
que no sepan a los clientes tratarlos bien. NO LO RECOMIENDO POR ELLO,0.0
Servicio y atención cero. Son poco profesionales y maleducados. Pagando una de las pólizas más caras mi experiencia es nefasta. ,0.0
Creen que somos bobos y buscan cualquier escusa para no cubrir riesgos,0.0
"El peor servicio, 3 horas esperando a que llegue el ajustador.",0.0
es el PEOR seguro existente en el mercado... NO CONTRATEN CON ÉSTA ASEGURADORA... ES UNA MIERRRRR...,0.0
No se molestaron en responder mi carta de reclamo o correo y tampoco me cubrieron el siniestro. No te acerques a esta empresa,0.0
"PÉSIMO. De los peores seguros que he tenido. Si te quedas tirado, ya puedes tener batería en el teléfono porque vas a tener que estar esperando muuuuuucho tiempo.",0.0
Desde luego yo no vuelvo a contratar nada con ellos.,0.0
"Una compañía de seguros que no se hace cargo, alargan y se desentienden, te echan las culpas, se escaquean como pueden, y si no pueden se amparan en vacíos que ellos mismos crean. ",0.0
No lo recomendaría a nadie.,0.0
"Pésimo, engañan y te estafan . Cuando me correspondia hacer uso de lo que pagué me ignoraron y me habian dado la baja y me seguían cobrando. Estafadores",0.0
es como una pesadilla que nunca acaba,0.0
Horrible! Me cambio de Seguro,0.0
"Lo peor de lo peor en todos los aspectos, malas artes, conductas lamentables y un largo",0.0
El peor servicio que he tenido.. es una porqueria y fraude,0.0
Unos mentirosos y su servicio telefonico un fiasco.,0.0
Son una porquería no solucionana nada y para todo siempre terminas pagando algo porque el seguro no lo cubre,0.0
"vaya decepción son unos ladrones. No tienen atención al cliente, te dan largas, no cumplen las condiciones y les he denunciado ",0.0
"¡ESTAFADORES! No ofrecen el tipo de póliza ofertada pero, eso sí, luego se niegan a devolver el importe cobrado.",0.0
Tiene muchos servicios pero falla en el acceso demasiado. Tantos errores no ayudan a dar un buen servicio online.,0.0
"El peor seguro que he tenido en mi vida unos estafadores y chapuceros de lo peor,se hecha la pelota uno al otro y no te arreglan nada si queréis gastarse dinero",0.0
un desastre de compañía,0.0
"Mientras pagas, todo perfecto. Lo malo es cuando tienes un incidente, entonces no responden y solo puedes contactar con el comercial. No lo recomiendo en absoluto.",0.0
No lo recomiendo para nada,0.0
"Mi relato de los hechos es totalmente objetivo, pero ahora les daré un consejo: no se dejen engañar con algo tan importante. No conozco el resto de seguros de hogar, pero PELAYO NUNCA.",0.0
"si no les llamo yo,no llaman ni informan.Sin vergüenza, no vale para nada este seguro.",0.0
"Cuando tienes un percance no se hacen cargo, no te cogen ni el teléfono. Esta compañía es una gran basura",0.0
Pelayo una panda de sinvergüenzas No tienen ninguna seriedad,0.0
he realizado Reclamaciones por teléfono por escrito y no contestan ni dan solución. Huye de esta compañía de seguros,0.0
Son unos indecentes. Parecen muy baratos despues no se hacen cargo e inventan mentiras,0.0
"No recomiendo que contrateis este seguro, porque a la hora de quereros salir de este seguro, os van a poner millones de pegas",0.0
son unos mentirosos e intentan amenazandote que sigas permaneciendo en dicho seguro.,0.0
sinceramente no volvere a trabajar mas con ellos me parecen unos sinverguenzas,0.0
"Pésimo servicio de grúa, una hora esperando y aquí no aparece nadie !! Eso si, llaman de la grúa a contar milongas, pedir disculpas y justificarse.",0.0
"Ya no quiero seguir con ellos, no aon serios, pero no lo recomiendo a nadie.",0.0
Un desastre. Para colmo me echan del seguro por carta sin haber cobrado nada. Mi abogado les pondrá una demanda,0.0
NO RECOMIENDO ES UNA VERGUENZA TOTAL.,0.0
Pésimo nivel de servicio en el seguro de hogar. Más de 15 llamadas por un parte por una humedad causada por la bañera y aún no he recibido una respuesta clara.,0.0
"El peor seguro que hemos tenido, comunicación con el cliente cero total, con problemas mucho tiempo sin solucionar y veremos si se solucionan, no recomiendo a nadie este seguro de hogar, impotencia total",0.0
"Vergonzoso, doy un parte de perdida de llaves , lo cual está en mi póliza y no quieren sustituir ni indemnizar, en una estafa de seguro y espero que la gente anule seguros con ellos, una puta verguenza",0.0
"no recomiendo a nadie , después de más de un año ,solicite la baja ,y me dijeron que tenía permanencia,cuando anteriormente,me dijeron que no lo tenía ",0.0
Son unos ladrones de guante blancos.,0.0
"No la contrateis!!! estafa, estafa te venden unas condiciones en la poliza de que luego no te dan!",0.0
NI LOCO VOLVERÍA CON ESTA COMPAÑÍA.,0.0
La peor aseguradora que he tenido. No cumple sus clausulas cuando hay un siniestro. No la recomiendo ni grátis.,0.0
"no se lo recomiendo a nadie porque no es una es un seguro nada serio,ni responsable.",0.0
"ESTAFA. Y ponte con el servicio de atención al cliente, es de lo peor que hay. NEFASTO",0.0
 esta empresa no es nada recomendable,0.0
"MALÍSIMA LA ATENCIÓN, TE PUEDEN TENER EN ESPERA MÁS MEDIA HORA. ¡TRATO PÉSIMO!",0.0
MISERABLES ESTAFADORES Y MENTIROSOS,0.0
De verdad....mientras que Pagés muy bien en cuanto hay problemas se hacen los locos,0.0
 no contratar esa aseguradora.,0.0
"Compañía no recomendable, muy mala experiencia. Mala gestión, mala atención. Nunca devuelven la llamada ni te atienden, sólo pasan incidencia pero siempre sin respuesta y en cuanto al siniestro no atienden",0.0
"una vergüenza, mientras cobran y no tienes siniestros en cuanto tienes uno se acabó ,muy mala aseguradora.",0.0
En cuanto tienes un problema se lavan las manos. En un siniestro en el que un vehiculo me dio por detras no fueron capaces a reclamar los daños y tuve que pagar yo. ,0.0
"No lo recomiendo para nada solo les interesa mantener su cartera de clientes, pero no solucionar sus problemas.",0.0
"Sinceramente, es una pésima compañía llevo cuatro meses esperando que el señor perito se digne a valorar los daños.",0.0
Solo tengo una recomendación: nunca empezar con esta aseguradora,0.0
Una de las peores companias. HORRIBLE EXPERIENCIA.,0.0
"la peor compañía que he tenido la desgracia de contratar, se la cogí a mi madre por el precio y maldito el día que lo hice",0.0
"Esta empresa es una ESTAFA. No compréis este seguro y decid a vuestros vecinos lo mismo, porque nunca se sabe si te pasará algo",0.0
"No recomiendo en absoluto a pelayo, después de 6 meses de haber declarado un parte por inundación aún no ha realizado ninguna reparación ya que el perito no valida el valor",0.0
TE TIENEN UNA HORA AL TELEFONO Y LUEGO TE CUELGAN. PÉSIMOS!!!!!!,0.0
"Es vergonzoso, una basura de seguro, no lo recomiendo a nadie.",0.0
"No te cubren nada que te dicen,es una vergüenza de seguro.. cuando das un parte ,primero te dicen que te cubre y luego te mandan una carta que no estás cubierto.",0.0
"Estoy deseando que pase este año para cambiar de compañía. Una verguenza, son todos inutiles muy hijos de puta",0.0
"No recomiendo a nadie a contratar a dicha empresa ya que para está empresa lo único importante es el valor económico,puesto que el atender y resolver el suceso que se le pueda ocasionar a los/as usuarios/as no les importan para nada.",0.0
" me parece vergonzoso que empresas de este tipo, sin humanidad, sin moral, sin escrúpulos y sin ningún tipo de respeto hacia sus clientes ni hacia nadie, se aproveche de la gente",0.0
Habría que escribir más sobre estos delincuentes e intentar cerrar estas empresas fraudulentas.,0.0
Una auténtica vergüenza. INFORMAR BIEN Y NO CON MENTIRAS. IMPRESENTABLES,0.0
Pongo una estrella porque menos no se puede. Son unos impresentables!,0.0
"No aseguréis con esta gente, te toman el pelo.",0.0
"Pongo una estrella porque no se puede poner 0, son unos sin vergüenzas,",0.0
Son penosos ni se les ocurra asegurar nada con esta gente,0.0
"No recomiendo esta compañía por la atención y gestión deficiente de sus trabajadores, ni por la mala política de empresa ni por un sistema informático nefasto!!!",0.0
Mal mal mal... no recomiendo en ningún caso...,0.0
la experiencia ha sido muy mala. Hablar con los gestores y los tramites en misión imposible y el trato deja mucho que desear.,0.0
 Nada recomendable si no queres estar siempre pendientes . Horrible experiencia,0.0
"Lastima que no pueda ponerles un cero, son de lo peor, ni se les ocurra contratar con ellos",0.0
el año que viene no renuevo con ellos ni de broma!,0.0
"Mi consejo es que no contraten ningún seguro con esta casa. Pongo 1 estrella por que si no, no te deja escribir. Pero ni esa merecen. No contraten con ellos",0.0
NO CONTRATEIS A NINGUN SEGURO VERTI.,0.0
Unos ladrones usureros. Que no se le ocurra a nadie darles el numero de su tarjeta porque lo usan para amarrarte un año mas sin autorización para usarla,0.0
"una auténtica basura de compañía, Verti, falsos y mentirosos, HUYAN DE ESTA ASEGURADORA!!!! SON TODO PROBLEMAS CON ELLOS.",0.0
"Unicamente traen problemas y nunca te solucionan nada. No sirven para nada. No los contraten, huyan",0.0
Cuando pones una queja la borran! Hijos de puta!,0.0
"fatal, cuando te venden la poliza te indican que cubren una serie de servicios con la cobertura digitotal, y cuando los necesitas no dan ningun servicio.",0.0
"Una vez que han tenido que actuar, no se han puesto de lado de su asegurado. Te destrozan el coche estando aparcado y no exigen que te lo reparen",0.0
"me choco un colectivo mientras estaba estacionado en un semaforo y no me cubren nada. Son unos irrespetuosos, irresponsables e hijos de puta",0.0
Hace meses que estoy esperando que me paguen! Ademas me intento contactar con ellos y nadie responde. Una falta de respeto,0.0
"No les importa nada, solo el dinero. Cagadores",0.0
Son unos cagadores imbeciles,0.0
Como hago para contratar un seguro?,0.0
Cuanto cuesta un auto?,0.0
Como se hace para hacer eso? No se como hacer me ayudan?,0.0
Se pueden contactar conmigo por whatsapp por favor 38391941,0.0
Necesito ayuda para contratar mi seguro alguien me puede ayudar? No se como sacar un seguro,0.0
No se contratar un seguro alguien me puede ayudar?,0.0
Hola cuanto cuesta el seguro ?,0.0
Cuanto cuesta??,0.0
Me pueden decir el precio de ese seguro para un auto del año 2014 por favor gracias,0.0
Yo ya me di de baja y no vuelvo en la vida.,0.0
"Una estrella es mucho para ellos, son unos estafadores, mentirosos siempre buscan la manera de robarte más dinero.",0.0
"Dar de baja de un seguro es imposible, son de los peores que hay. Nunca volveré a contratar nada con ellos. No son recomendables",0.0
"El dinero peor gastado de mi vida. Es el peor seguro del mundo, una empresa impresentable llena de gente inoperante",0.0
"Son unos sinvergüenzas. Cancelar tu seguro es IMPOSIBLE. Te dan vueltas y más vueltas, nunca puedes ponerte en contacto con un operador....",0.0
En mi opinion esto es muy malo no compren esto.,0.0
"Si tienes cualquier problema , ya puedes buscarte un abogado porque Verti te hará perder el tiempo , le lavara las manos y te ocultara información como si fueses tú el contrario",0.0
Hay seguros por el mismo precio con mejores coberturas y que realmente se preocupan por el cliente . Un desastre .Ahora me toca demandarlos por los perjuicios que me han ocasionado.,0.0
Estafadores y mal educados.. El peor Seguro Hogar de nuestro país,0.0
Nunca más Verti Hogar. Me hice cliente de Verti Hogar en marzo de 2019. He tenido varios desperfectos en la vivienda durante el año. Ninguno entraba en el seguro.,0.0
La atención personal de alguno de los tramitadores ha sido vergonzosa hacia nosotros.,0.0
No cumplen ni lo que tienen acordado en la póliza,0.0
no recomiendo gastar su poca plata en estos sinvergüenzas.,0.0
no recomiendo gastar su poco dinero en estos hdp.,0.0
Son unos hdp este seguro es una cagada,0.0
"Son muy hdp!! Me cagaron, estafadores hdp hijos de puta!! Esto es una mierda!! Inutiles",0.0
farsantes no os fieis mes y medio y no se nada de mi coche sinverguenzas¡¡¡¡¡,0.0
"son unos farsantes no confien en esta empresa hdp. Mes y medio y no se nada de mi auto, sinverguenzas¡¡¡¡¡",0.0
Sus contratos están llenos de trampas legales. hdp,0.0
"En resumen, me trataron pesimo, muy mal y por lo tanto no recomiendo esta compañia a nadie. Pudranse mierdas cagadores",0.0
Un Servicio nefasto. Estoy por ponerles una denuncia. Llevamos más de tres semanas para que nos reparen un tema de tuberías.,0.0
Te dan un presupuesto que luego ellos modifican a sus anchas sin consultarlo y te pasan recibos que no has aceptado.,0.0
"No respetar los presupuestos a la hora de adquirir el seguro. Departamento de Verificación, al mando de un ""inútil total"". ",0.0
"No das ni un parte en años y te suben el precio del seguro, a mi 100€ más por la cara. Sin verguenzas",0.0
El peor compania de seguros que existe son chorisos no quisieron dar baja a un coche que ya no voy a usar,0.0
me robaron 330 € asi como tratan con la gente un poco mas adelante ya no tendran cliente,0.0
"Lo que dice este post es mentira. No crean nada, esta empresa es muy mala",0.0
Muy mal post. ,0.0
"Horrible este post, no lo lean",0.0
El peor post que lei en mi vida,0.0
"esto solo tiene un nombre ENGAÑO con varios sinónimos, MANIPULACIÓN, ESTAFA. NO CONTRATEN CON ESTA COMPAÑÍA, tirarán su dinero",0.0
"esto se puede definir como engaño, MANIPULACIÓN, ESTAFA. NO CONTRATEN CON ESTA EMPRESA, van a desperdiciar plata.",0.0
"Terrible servicio tanto los tramitadores (en concreto la mía, una maleducada) como los trámites que realizan.",0.0
No estoy de acuerdo con lo que dice este post. No lo aconsejo. ,0.0
asistentes groseros y groseros .. Les diré a todos los que conocen el mal servicio de la compañía,0.0
Atención recibida por parte de verti nefasta. EN RESUMEN UNA VERGÜENZA.,0.0
"Lo peor, son unos extorsionadores. Mafiosos. Deberían cerrar este chiringuito",0.0
"Al principio pensé que era una buena compañía, me equivoqué. Es una mala empresa que no respeta a las personas",0.0
"Al intentar hablar con atención al cliente súper desagradable la persona que me ha atendido, vamos que no me ha escupido porque no ha podido.",0.0
La peor compañía aseguradora en todos los ámbitos. He tenido que llamarlos hasta en 4 ocasiones y ninguna se han dignado a cubrirme ningún daño.,0.0
"Si necesitas rehabilitación te la tienes que buscar por tu cuenta porque no te ayudan. Te tratan como si fueses tonto, dándote largas. Llevo 2 meses sin coche y con dolores, y no veo que esto vaya a acabar pronto.",0.0
Son unos incompetentes.,0.0
la gestión ha sido pésima y aún no han rectificado ni sabemos nada . Que podemos hacer para solucionarlo? Gracias,0.0
"Mucho cuidado con esta compañía. Los precios pueden parecer mas baratos que la competencia, pero las coberturas dejan mucho que desear",0.0
Lamentable compañía...huid de ella sin mirar atrás.,0.0
Lo peor que puedes hacer es contratar esta empresa. No le crean a este post. HDP,0.0
Lo peor que puedes hacer es contratar un seguro con estos sinvergüenzas,0.0
 sin ni siquiera preguntarme el motivo me han denegado la cancelación y reembolso del viaje. Indignante y muy poco profesional.,0.0
Nos sentimos totalmente estafados. Hdp cagadores,0.0
Me ha quedado claro que OCASO SEGUROS HOGAR no funciona no renovare y he cancelado el seguro de vida pues no quiero pensar si pasa algo los quebraderos de cabeza y pagar para nada,0.0
